PT1,PT2,PT3,PT4,PT5,PT6,PT7,PT8,PT9,PT10,PT11,PT12,PT13,PT14,PT15,PT16,PT17,PT18,PT19,PT20,PT21,PT22,PT23,PT24,PT25,PT26,PT27,PT28,PT29,PT30,PT31,PT32,PT33,PT34,PT35,PT36,PT37,PT38,PT39,PT40,PT41,PT42,PT43,PT44,PT45,PT46,PT47,PT48,PT49,PT50,PT51,PT52,PT53,PT54,PT55,PT56,PT57,PT58,PT59,PT60,PT61,PT62,PT63,PT64,PT65,PT66,PT67,PT68,PT69,PT70,PT71,PT72,PT73,PT74,PT75,PT76,PT77,PT78,PT79,PT80,PT81,PT82,PT83,PT84,PT85,PT86,PT87,PT88,PT89,PT90,PT91,PT92,PT93,PT94,PT95,PT96
0.664477454,0.557310678,0.271554052,0.053910615,0.043776607,0.15788458,0.2715939,0.348170723,0.393058052,0.416905406,0.428877844,0.434840286,0.436236665,0.43510118,0.427672385,0.416370564,0.409310637,0.395038608,0.387076802,0.376659987,0.363834574,0.350218455,0.340437423,0.328019003,0.317688092,0.307197054,0.29609726,0.282251977,0.27549874,0.266480628,0.257045569,0.248658856,0.241119897,0.232870516,0.221397918,0.215759275,0.208277259,0.20101612,0.198819379,0.190037239,0.182751634,0.17572893,0.1707428,0.166731316,0.165253192,0.156707073,0.151764053,0.148176656,0.141997438,0.138690405,0.133434634,0.128657629,0.12267487,0.121853003,0.119690974,0.116619954,0.114886174,0.112914671,0.109164812,0.105023204,0.103422745,0.10029611,0.09754155,0.0948103,0.091131832,0.08776593,0.085072342,0.084162324,0.081987562,0.081991035,0.080055393,0.078294739,0.075446378,0.077005554,0.070938017,0.069601711,0.06945749,0.07132724,0.067461961,0.066160569,0.062208933,0.063331336,0.062983726,0.060423391,0.058651431,0.05765431,0.055636895,0.055769573,0.054029636,0.053330054,0.051655074,0.053424737,0.050471189,0.048609541,0.047900054,0.048132346
0.662963106,0.656948585,0.417595476,0.130425081,0.016263747,0.080169589,0.196188445,0.294625998,0.359412004,0.397331325,0.419905244,0.432523905,0.439628511,0.443726638,0.438459542,0.431021566,0.426888235,0.412864011,0.40724456,0.397875949,0.385992,0.372751578,0.364090914,0.350720017,0.34091404,0.331050477,0.319717388,0.305304635,0.300000999,0.290148023,0.280565291,0.271928829,0.263766179,0.255218558,0.244646551,0.238587278,0.230141041,0.221296516,0.220424123,0.211677152,0.202423826,0.195341137,0.189436237,0.187089524,0.184181971,0.173317717,0.170544732,0.166588319,0.158220305,0.155556811,0.14958282,0.144240716,0.137992308,0.136923247,0.135905559,0.131158223,0.129898264,0.126130386,0.122098572,0.11653564,0.114244913,0.111564944,0.110888956,0.106522268,0.101380324,0.100566484,0.094926021,0.093012085,0.094016529,0.092698418,0.090149077,0.088342255,0.084420117,0.086464883,0.081552831,0.080191162,0.07693996,0.080004193,0.077263674,0.074974283,0.073432861,0.071175109,0.071966202,0.067783668,0.066747622,0.066755778,0.062845517,0.063870297,0.060725197,0.059972954,0.058451211,0.05885802,0.055585785,0.056483578,0.055520648,0.056348581
0.595941009,0.6969698,0.540356019,0.245041144,0.044984718,0.032189638,0.127021886,0.236148272,0.319373455,0.372086446,0.406209186,0.425862554,0.438262811,0.446075136,0.443244583,0.442050532,0.43977772,0.428565207,0.422543319,0.414908216,0.404602217,0.392827237,0.383959609,0.370838031,0.361707469,0.352664676,0.341167791,0.328190577,0.323657354,0.311875295,0.302334551,0.293817797,0.284649596,0.275922865,0.268267306,0.261330197,0.251755481,0.242251965,0.239746621,0.232398858,0.221845197,0.215715065,0.208222814,0.207056445,0.200670719,0.189595592,0.188201736,0.18419527,0.175352605,0.172611204,0.166343756,0.161536527,0.155676946,0.152578053,0.152202987,0.146433634,0.144663077,0.138855582,0.135118477,0.128568144,0.125242893,0.123009051,0.12409908,0.118453562,0.113272031,0.113806152,0.106557299,0.10350325,0.107196105,0.103367344,0.099587474,0.098678552,0.093814191,0.094879428,0.092887626,0.091059424,0.084941277,0.087435196,0.086789583,0.082731576,0.084108228,0.079081506,0.081386757,0.07576909,0.075326591,0.076151996,0.070093249,0.071783228,0.067613774,0.066948456,0.066094374,0.064413047,0.061676103,0.06415638,0.06376649,0.063981866
0.469937858,0.682908173,0.621699102,0.369481173,0.121157583,0.024196448,0.076677112,0.179842255,0.274875393,0.342115889,0.387680145,0.41406086,0.431746383,0.441033652,0.44215477,0.448557826,0.447592072,0.441742891,0.432634734,0.42599193,0.418761148,0.411226897,0.399787803,0.387003668,0.378775744,0.371489013,0.359946821,0.351137823,0.345981108,0.331148918,0.321799144,0.313852464,0.302925701,0.295196321,0.292156328,0.284124242,0.271922392,0.263517257,0.255426879,0.251548168,0.241425812,0.236618951,0.226959476,0.226845327,0.214060707,0.206152724,0.204970676,0.20141754,0.192602538,0.189671519,0.182843961,0.179383523,0.175687393,0.168495062,0.16878233,0.162518728,0.158844986,0.150769606,0.14859625,0.140623084,0.137198649,0.134734108,0.136161605,0.130711675,0.126960166,0.126645039,0.120749495,0.115544096,0.121295559,0.113021593,0.108707232,0.109439626,0.103409202,0.101976503,0.104955639,0.101815319,0.093681453,0.094059429,0.095005408,0.089922068,0.093199686,0.086546424,0.090650381,0.084006956,0.083548869,0.085286146,0.076720224,0.079840394,0.074627205,0.07449505,0.074153405,0.070991603,0.068769995,0.071164899,0.072333548,0.070026072
0.553524289,0.352765899,0.100576286,0.043310365,0.148756199,0.271132741,0.349616863,0.389630165,0.409412412,0.417011165,0.416924341,0.413297131,0.40603127,0.39767609,0.387304788,0.374810688,0.362581291,0.351040003,0.336476298,0.326378177,0.313322064,0.301236614,0.289380687,0.27898768,0.269477105,0.257355486,0.247959566,0.238037752,0.228356678,0.219536015,0.211180913,0.204229391,0.196845562,0.189874586,0.181661585,0.17502513,0.16894727,0.164617513,0.157752047,0.151731887,0.147272505,0.142111013,0.13714365,0.132298386,0.129304906,0.1256877,0.118490208,0.116366559,0.113881385,0.109997442,0.105844745,0.103617209,0.099112434,0.09619629,0.093074001,0.092114564,0.089224904,0.087837662,0.085625193,0.083003973,0.081985443,0.078825018,0.075630017,0.074525418,0.073734201,0.067928075,0.068811872,0.067952522,0.063957021,0.063425089,0.06196072,0.061076997,0.059401438,0.059093717,0.055015539,0.053592988,0.055066331,0.054092809,0.050991111,0.049964479,0.045473397,0.049010724,0.048685841,0.047506168,0.045270345,0.044159252,0.04289415,0.042873972,0.042066971,0.042221521,0.04097567,0.042541185,0.04102687,0.036569234,0.036861013,0.035155218
0.64758151,0.516665962,0.238665527,0.051759952,0.063621732,0.178490262,0.282024314,0.348007161,0.385242033,0.404540364,0.413497905,0.416232999,0.415376677,0.412631333,0.404948082,0.393087119,0.38482456,0.37153461,0.36176452,0.351293031,0.338858666,0.326666504,0.316311632,0.304020062,0.294474669,0.283465528,0.273469921,0.261322923,0.253292791,0.244713669,0.235845451,0.228204045,0.220619644,0.213489487,0.203351542,0.197278427,0.18991349,0.183891472,0.18019318,0.172853764,0.16690566,0.160239917,0.155418521,0.151711881,0.149430849,0.142749649,0.137402183,0.134564753,0.128639458,0.125824641,0.120584575,0.11648501,0.111520843,0.110061006,0.108251623,0.10546949,0.10362986,0.101328737,0.098711179,0.094315089,0.093550775,0.090331775,0.087763479,0.08575609,0.082583778,0.078903145,0.077384751,0.075916968,0.07390671,0.073362345,0.072305709,0.070639827,0.06794333,0.069249506,0.063921228,0.062689208,0.062519606,0.06410959,0.06009378,0.059478908,0.055576122,0.056548383,0.056560235,0.054408367,0.052377604,0.051940311,0.049758166,0.050503,0.048409806,0.04833952,0.046478674,0.048234328,0.045429188,0.043632361,0.04289478,0.042774595
0.683522168,0.640759125,0.393518673,0.121375115,0.024134481,0.093599972,0.203678527,0.293445362,0.351545148,0.384471969,0.404427571,0.414671511,0.419984628,0.423135274,0.417411744,0.408763567,0.403734496,0.389856436,0.384103507,0.374490318,0.362580429,0.349706554,0.34125021,0.328412008,0.318787562,0.308610924,0.297983728,0.284228326,0.278241032,0.269448554,0.260295972,0.251889599,0.244343143,0.236202177,0.225716171,0.21974996,0.212126178,0.203931873,0.203109683,0.194672061,0.186344257,0.179279965,0.174231506,0.171481642,0.16938318,0.159416968,0.156411671,0.152627852,0.144862646,0.14230067,0.137010782,0.131730319,0.125761168,0.124907832,0.124102443,0.119529199,0.118740194,0.115082965,0.111692402,0.106307955,0.104497286,0.101771691,0.101273113,0.097310363,0.092383881,0.091487978,0.086457713,0.084684951,0.085219988,0.08452509,0.082520703,0.080685895,0.077172942,0.079531864,0.073925771,0.073049194,0.070040219,0.073309459,0.070258601,0.06852263,0.06694031,0.064823412,0.06550055,0.06195383,0.060679293,0.060797817,0.057445152,0.05819168,0.055295513,0.054851263,0.053010118,0.053423526,0.05044936,0.051554476,0.049803974,0.051400897
0.658885501,0.710674488,0.532643952,0.236693565,0.042386105,0.03438713,0.12644886,0.230406767,0.309552865,0.357336598,0.389670266,0.408683585,0.419558227,0.427531977,0.423932992,0.421150581,0.417948495,0.406249446,0.401798725,0.394129647,0.383168098,0.370138771,0.362755375,0.351111338,0.341462142,0.331708721,0.320786176,0.307263856,0.302320404,0.292549501,0.283329089,0.274467098,0.266756693,0.257394911,0.248475645,0.241830765,0.234576841,0.224980208,0.224374215,0.215676483,0.20546887,0.199123336,0.193281996,0.190731788,0.187350269,0.175926235,0.174206448,0.169662554,0.16237876,0.15894364,0.154325778,0.149159408,0.142291741,0.140471767,0.139899798,0.134120936,0.133580335,0.128536865,0.124672935,0.119101033,0.115583806,0.113461706,0.115116907,0.109213828,0.103797506,0.10480346,0.09708389,0.09523284,0.097587578,0.09596476,0.091998272,0.090969567,0.086920876,0.088955043,0.084548193,0.083723185,0.078239274,0.081304757,0.080482947,0.076386442,0.078120648,0.073492994,0.075040769,0.070388684,0.06970839,0.070026754,0.06544424,0.065597929,0.06237214,0.061625576,0.060478087,0.058522845,0.056597723,0.059526795,0.057368384,0.059849993
0.574811573,0.724182441,0.631439346,0.369412761,0.113872502,0.014869236,0.065090383,0.166969511,0.261746684,0.324442147,0.369387721,0.397421968,0.413639935,0.424513309,0.424408176,0.429164854,0.426831126,0.420289588,0.413997145,0.408210318,0.399413549,0.388485874,0.380166378,0.370367598,0.361021591,0.351940756,0.341183951,0.330520744,0.32489567,0.313202283,0.304107446,0.295361496,0.286741307,0.277132129,0.271560345,0.263613082,0.255902905,0.246638856,0.242229137,0.235069221,0.224651712,0.219611946,0.21232754,0.209536692,0.20235882,0.192773277,0.19070643,0.185985412,0.180407335,0.175599443,0.171542176,0.167625146,0.161195553,0.156415211,0.15567252,0.149404635,0.147725654,0.141264964,0.137992922,0.132209615,0.127619077,0.125567197,0.128154236,0.121556759,0.117099149,0.117920709,0.110159052,0.107627732,0.110795818,0.106604128,0.100982203,0.101552079,0.096950573,0.097053321,0.095744178,0.094211989,0.087397272,0.088393496,0.089672006,0.083411584,0.08785459,0.081958389,0.084542541,0.079339666,0.078615247,0.079031192,0.073035287,0.07300177,0.069519543,0.068855344,0.06853745,0.064444043,0.063946193,0.066907721,0.065343759,0.066910862
0.437420902,0.693825168,0.684638159,0.489440772,0.220305992,0.042726407,0.034302821,0.113633144,0.212014693,0.287625293,0.343818652,0.380234636,0.402128335,0.414156812,0.419970867,0.432278418,0.431094516,0.431176135,0.421594053,0.415759797,0.411161915,0.405865388,0.394304633,0.385104075,0.376311405,0.369149404,0.358757511,0.353549779,0.345675101,0.33135119,0.322555453,0.314244769,0.304030725,0.296052552,0.294645056,0.285486341,0.274981374,0.2680741,0.256665399,0.252874041,0.244333586,0.240089285,0.231126169,0.228909729,0.214978251,0.21050719,0.207207273,0.202826998,0.197640257,0.192176057,0.187678627,0.185361308,0.18157368,0.172294473,0.17212128,0.165398941,0.161294093,0.153249143,0.151940687,0.144777295,0.141041383,0.137901103,0.139760161,0.134387309,0.131724559,0.130295201,0.125727909,0.120738491,0.124567331,0.115697674,0.110463448,0.11274064,0.106957822,0.104256021,0.107783904,0.104551133,0.097286518,0.095692643,0.097113736,0.091008512,0.095736346,0.089872414,0.093381806,0.08789682,0.086453118,0.087347474,0.079597225,0.081134015,0.076980172,0.076965868,0.076481958,0.072203221,0.072178408,0.073719697,0.073343945,0.072091884
0.599511969,0.459142299,0.198979781,0.049545342,0.086638072,0.202724395,0.295841022,0.351197546,0.379541038,0.394596056,0.399538305,0.398510341,0.394608098,0.389712144,0.382031939,0.369810226,0.359939045,0.348053671,0.335479322,0.32464356,0.313028527,0.303172456,0.291799208,0.279145868,0.270725097,0.258763132,0.250406062,0.240850588,0.23056117,0.222282993,0.214098864,0.207481532,0.199387222,0.193985061,0.185987323,0.178835985,0.171300796,0.166938426,0.160740896,0.155483788,0.15122284,0.14504341,0.139942268,0.13726022,0.133103175,0.128991774,0.123077425,0.121257725,0.11513486,0.113109641,0.107357156,0.104434693,0.100996207,0.098390209,0.097117221,0.09438152,0.092093348,0.089262522,0.088022248,0.082999069,0.083501169,0.080046915,0.077902012,0.076826436,0.074152369,0.070230966,0.070167885,0.067408691,0.066213247,0.064278972,0.064525757,0.062873032,0.060068034,0.060820035,0.057414163,0.055957063,0.055530902,0.056542652,0.052289879,0.052734015,0.048915224,0.049407924,0.049976584,0.048060991,0.045705774,0.046271909,0.043383304,0.045662472,0.042555225,0.04342699,0.041337335,0.043345361,0.040439603,0.038758389,0.038460853,0.037131837
0.668238197,0.602883259,0.357504377,0.108491726,0.035233415,0.113567214,0.217913792,0.298084604,0.347278018,0.375188589,0.391171952,0.397903577,0.400642267,0.402001672,0.396087274,0.386287133,0.380080385,0.366681431,0.359689726,0.34931731,0.337911994,0.32664238,0.317651223,0.304555279,0.295535502,0.284891234,0.275395334,0.263312442,0.255785006,0.247728183,0.23911671,0.231277417,0.223749697,0.216827435,0.207355248,0.200964451,0.193453711,0.18642461,0.184434541,0.17728868,0.170325161,0.163389014,0.158661502,0.156389701,0.153676452,0.145496782,0.142218228,0.138972817,0.131059196,0.129109842,0.123811706,0.119023411,0.114149949,0.112845469,0.112579519,0.107987809,0.107209911,0.103332704,0.100986492,0.09520365,0.094480541,0.091508642,0.09124375,0.088076292,0.083466217,0.082375645,0.078523536,0.075945916,0.076812531,0.075647076,0.074821218,0.072869506,0.069422542,0.071726538,0.066824759,0.066023741,0.062937803,0.066140061,0.062567329,0.061986649,0.060154161,0.057863939,0.05874314,0.055589486,0.054024122,0.054810928,0.051333853,0.052951639,0.049570366,0.049804101,0.047531933,0.048367707,0.045251151,0.04654668,0.044634654,0.045892856
0.682320226,0.70052638,0.509853358,0.219963128,0.040790065,0.044404085,0.13528809,0.232806921,0.30477381,0.347446373,0.376289583,0.392943388,0.401572452,0.40853906,0.404490304,0.399990437,0.395767673,0.383722502,0.37984492,0.37121228,0.360294475,0.347668771,0.340713701,0.329364337,0.319634787,0.309418418,0.299336098,0.286424207,0.280343443,0.272108616,0.26329907,0.254414262,0.247450278,0.238471427,0.229296746,0.222596754,0.216486866,0.207352706,0.207283045,0.198571162,0.189211715,0.182697905,0.177922615,0.175053962,0.172899765,0.162178722,0.160320304,0.15561258,0.148735257,0.145355188,0.141573768,0.13631956,0.129619961,0.128251533,0.128042181,0.122003141,0.122157266,0.117388889,0.113963228,0.108518058,0.105635917,0.103331871,0.10545541,0.099873106,0.094409976,0.095617297,0.0882831,0.086394533,0.088452222,0.087677746,0.084407914,0.08314952,0.079452431,0.082058105,0.076867902,0.076555798,0.071201739,0.074651694,0.073262261,0.070051419,0.071671517,0.06707867,0.068312815,0.064286349,0.063329883,0.063859104,0.059905037,0.059945265,0.056831704,0.056444935,0.054759385,0.053160836,0.051346916,0.05471514,0.051522582,0.054941788
0.640083706,0.743515392,0.626960842,0.358734215,0.104711287,0.012319795,0.063351783,0.163120156,0.254319834,0.312368187,0.354817814,0.382611796,0.39664018,0.407684136,0.406706001,0.409595588,0.405892163,0.398618745,0.394458997,0.388127132,0.378623426,0.366230072,0.359804479,0.351613943,0.341439603,0.331146631,0.321280332,0.310042784,0.303263491,0.294221173,0.285443346,0.276083829,0.269088485,0.258646282,0.251540226,0.243472322,0.238890696,0.229273564,0.227210903,0.218217934,0.20799998,0.202711635,0.197287703,0.192941464,0.189458307,0.179313153,0.176779628,0.171105481,0.167411762,0.161546536,0.159533265,0.155266266,0.147456864,0.144177279,0.143173718,0.136468029,0.13628818,0.130873574,0.12713537,0.122523792,0.117700411,0.115683376,0.119331873,0.112228134,0.107293981,0.10894366,0.100295334,0.098996876,0.100806264,0.099239999,0.093290433,0.093610294,0.08988306,0.091154559,0.087299558,0.086858362,0.080658016,0.082169899,0.08327433,0.076975525,0.082030663,0.076445759,0.078013419,0.073851569,0.072818605,0.07273364,0.068379801,0.066734487,0.064124222,0.063413755,0.06273447,0.058492506,0.058871551,0.062478658,0.058861093,0.062969205
0.542101192,0.737248511,0.696320415,0.491925307,0.21099359,0.028803334,0.01983058,0.101198034,0.200637623,0.272422683,0.327460312,0.366064461,0.385703797,0.399319336,0.403708995,0.414313592,0.411015019,0.410531872,0.403940538,0.398764787,0.392404705,0.383360402,0.375388215,0.369630577,0.359502038,0.34969815,0.34064047,0.333601796,0.324206694,0.313748638,0.30522511,0.295944095,0.288091742,0.277983583,0.273955288,0.264153723,0.259309575,0.251277935,0.243706807,0.236232835,0.227254356,0.222961589,0.216469536,0.211092979,0.203627353,0.197405284,0.192721985,0.186803943,0.185750479,0.177745769,0.176579246,0.174000699,0.166971938,0.160193337,0.158638749,0.151645373,0.149738502,0.143670153,0.140861134,0.136305018,0.131220055,0.128473745,0.132048048,0.125216423,0.121724112,0.121682592,0.114819278,0.112743597,0.113689366,0.109430663,0.102489224,0.104550934,0.100402293,0.099269219,0.0984231,0.096918797,0.091133828,0.089739516,0.091782363,0.08414556,0.090542625,0.085436772,0.087165458,0.083310447,0.081476874,0.080970784,0.07601997,0.074108238,0.071660505,0.071153118,0.07084713,0.065507416,0.067506616,0.069638968,0.066364523,0.069186307
0.392619318,0.698854324,0.725160562,0.59092139,0.334187496,0.097416757,0.01908666,0.059288502,0.149176839,0.230202375,0.294870029,0.343420751,0.36921571,0.38471906,0.39755043,0.414331231,0.412913726,0.418664766,0.410341476,0.403116204,0.402398001,0.400483272,0.389294437,0.383059985,0.373067409,0.365373903,0.357131656,0.356265019,0.34318647,0.33108257,0.32302934,0.313775015,0.304860063,0.297384661,0.296007006,0.285216813,0.276950683,0.272427986,0.258180885,0.253140277,0.247349865,0.24240341,0.235160704,0.231209469,0.216964795,0.21685998,0.210264522,0.204451929,0.202082472,0.193877236,0.191664744,0.190475875,0.186542523,0.175818969,0.175526295,0.167388678,0.162927682,0.156035934,0.155297155,0.148846489,0.146235071,0.141257936,0.143420369,0.138794983,0.136476558,0.133690397,0.131227134,0.125696746,0.126839324,0.117781181,0.113361916,0.116363322,0.11059659,0.107318838,0.110685266,0.107073443,0.101994674,0.098937254,0.098422867,0.0935805,0.09752255,0.093940295,0.095183205,0.091400274,0.08836947,0.088185202,0.082281019,0.083034728,0.079907351,0.080152853,0.078145393,0.075128284,0.07667898,0.076734723,0.073626542,0.073708697
0.62217163,0.545638182,0.311268025,0.094762563,0.051855462,0.140281687,0.238118055,0.307689444,0.346355609,0.369224117,0.380203692,0.382468769,0.381952712,0.38085425,0.374878041,0.364105069,0.356413121,0.343878739,0.334481123,0.323152841,0.312611929,0.303869622,0.293729655,0.279803052,0.271813295,0.2604539,0.252470139,0.242874046,0.233117725,0.225440528,0.217463708,0.210541331,0.202485637,0.197435751,0.189837637,0.182525249,0.174559929,0.169149565,0.16488889,0.159866276,0.154597678,0.147954271,0.143027717,0.141942829,0.137399484,0.131736501,0.128052187,0.125743836,0.117187223,0.116224241,0.110318426,0.106475918,0.103300089,0.100937597,0.101424934,0.096753592,0.095559839,0.091176186,0.090206085,0.083581703,0.084387066,0.081037026,0.081081475,0.078994697,0.074821837,0.073397702,0.07116617,0.06708127,0.06889666,0.066334858,0.067118626,0.065038687,0.061381358,0.063288547,0.060257151,0.059192026,0.055799036,0.058648125,0.054482122,0.05539665,0.053208332,0.050537898,0.051929072,0.048943065,0.047048274,0.04894219,0.04473567,0.048139323,0.04367596,0.044894812,0.04217609,0.043680167,0.040136357,0.041536404,0.040047578,0.04002
